Number of path objects counted in SVG: 24
Max number of rings counted by a transect: 22

angle arrow guide is based on, type of timeseries, time series...
0.8, 0.8, arrow guide, ('core'; 1), (1; 2), (2; 3), (3; 4), (4; 5), (5; 6), (6; 7), (7; 8), (8; 9), (9; 10), (10; 11), (11; 12), (12; 13), (13; 14), (14; 15), (15; 16), (16; 17), (17; 18), (18; 19), (19; 20), (20; 22), (22; 23)
0.8, 0.8, closure, ('core'; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; True)
0.8, 0.8, raw w/o zeros, 7.41186833287, 7.45106929003, 6.00616769974, 8.54334031577, 6.38142822552, 8.35979622371, 8.91299717328, 3.99396350483, 4.83357825844, 8.08810424234, 3.36384771983, 3.57576449301, 5.83554907329, 3.72335646464, 5.33485495847, 4.99822975928, 4.83323762836, 7.21714879829, 6.58524564965, 5.10651970169, 3.88810478214, 8.67981214318
0.8, 0.8, raw with zeros, 7.41186833287, 7.45106929003, 6.00616769974, 8.54334031577, 6.38142822552, 8.35979622371, 7.84343751248, 3.03541226367, 0.870044086518, 1.29409667877, 0.605492589569, 2.57455043496, 1.86737570345, 1.19147406869, 2.66742747924, 1.09961054704, 1.06331227824, 5.34069011073, 4.87308178074, 5.10651970169, 1.78852819978, 8.67981214318
0.8, 0.8, normalized w/o zeros, 0.239033259189, 0.246979969464, 0.192288509748, 0.264255415447, 0.192763157236, 0.272244019413, 0.299525564926, 0.138119404537, 0.188178216973, 0.310134895806, 0.128544263871, 0.126604720558, 0.203890456652, 0.128279696789, 0.172814512126, 0.150263937278, 0.147508341643, 0.220310754281, 0.199367459551, 0.158522169549, 0.13903926297, 0.255657224945
0.8, 0.8, normalized with zeros, 0.239033259189, 0.246979969464, 0.192288509748, 0.264255415447, 0.192763157236, 0.272244019413, 0.263582497135, 0.104970747448, 0.0338720790551, 0.049621583329, 0.0231379674967, 0.0911553988021, 0.0652449461286, 0.0410495029725, 0.086407256063, 0.0330580662011, 0.0324518351614, 0.163029958168, 0.147531920068, 0.158522169549, 0.063958060966, 0.255657224945
0.8, 0.8, renormalized raw w/o zeros, 0.250551504194, 0.25187665709, 0.203033065892, 0.288799891043, 0.215718408505, 0.282595349046, 0.301295806718, 0.135012323329, 0.163394740557, 0.273411047389, 0.113711829222, 0.120875484039, 0.197265457567, 0.125864697128, 0.180339945945, 0.168960635599, 0.163383225866, 0.243969186472, 0.222608272153, 0.172621279142, 0.131433864969, 0.293413197716
0.8, 0.8, renormalized raw with zeros, 0.307355519334, 0.308981105489, 0.249063894508, 0.354275424451, 0.264625206259, 0.346664213997, 0.325251839583, 0.12587254263, 0.0360790073495, 0.0536636295884, 0.0251085800451, 0.106761514162, 0.0774363768149, 0.0494080729322, 0.110612941481, 0.0455986743925, 0.0440934569822, 0.221467855184, 0.202077062653, 0.211757271502, 0.0741667267955, 0.359934641197
0.8, 0.8, renormalized normalized w/o zeros, 0.246610668745, 0.254809291572, 0.198384099944, 0.272632373185, 0.198873793868, 0.280874217743, 0.309020594553, 0.142497821579, 0.194143509938, 0.319966243674, 0.132619146741, 0.130618119458, 0.210353831246, 0.132346192822, 0.178292772097, 0.155027338815, 0.152184390162, 0.227294656104, 0.205687454091, 0.163547358958, 0.143446839737, 0.263761618057
0.8, 0.8, renormalized normalized with zeros, 0.311817939865, 0.322184391944, 0.250839599362, 0.344720142805, 0.251458775131, 0.355141245038, 0.343842323531, 0.136933924284, 0.0441859929689, 0.0647311589147, 0.0301833869561, 0.118911856695, 0.0851117738067, 0.0535489140413, 0.112717923298, 0.043124116425, 0.0423332904349, 0.212671934711, 0.192454805393, 0.206791542312, 0.0834330372092, 0.33350383735

0.76, 0.76, arrow guide, ('core'; 1), (1; 2), (2; 3), (3; 4), (4; 5), (5; 6), (6; 7), (7; 8), (8; 9), (9; 10), (10; 11), (11; 12), (12; 13), (13; 14), (14; 15), (15; 17), (17; 18), (18; 19), (19; 20), (20; 22), (22; 23)
0.76, 0.76, closure, ('core'; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; True), (True; False), (False; True), (True; True), (True; False), (False; True)
0.76, 0.76, raw w/o zeros, 7.41186833287, 7.45106929003, 6.00616769974, 8.54334031577, 6.38142822552, 8.35979622371, 8.91299717328, 3.99396350483, 4.83357825844, 8.08810424234, 3.36384771983, 3.57576449301, 5.83554907329, 3.72335646464, 5.33485495847, 3.72682525706, 7.21714879829, 6.58524564965, 5.10651970169, 3.88810478214, 8.67981214318
0.76, 0.76, raw with zeros, 7.41186833287, 7.45106929003, 6.00616769974, 8.54334031577, 6.38142822552, 8.35979622371, 7.84343751248, 3.03541226367, 0.870044086518, 1.29409667877, 0.605492589569, 2.57455043496, 1.86737570345, 1.19147406869, 2.66742747924, 2.90692370051, 5.34069011073, 4.87308178074, 5.10651970169, 1.78852819978, 8.67981214318
0.76, 0.76, normalized w/o zeros, 0.239033259189, 0.246979969464, 0.192288509748, 0.264255415447, 0.192763157236, 0.272244019413, 0.299525564926, 0.138119404537, 0.188178216973, 0.310134895806, 0.128544263871, 0.126604720558, 0.203890456652, 0.128279696789, 0.172814512126, 0.116412875108, 0.220310754281, 0.199367459551, 0.158522169549, 0.13903926297, 0.255657224945
0.76, 0.76, normalized with zeros, 0.239033259189, 0.246979969464, 0.192288509748, 0.264255415447, 0.192763157236, 0.272244019413, 0.263582497135, 0.104970747448, 0.0338720790551, 0.049621583329, 0.0231379674967, 0.0911553988021, 0.0652449461286, 0.0410495029725, 0.086407256063, 0.0908020425845, 0.163029958168, 0.147531920068, 0.158522169549, 0.063958060966, 0.255657224945
0.76, 0.76, renormalized raw w/o zeros, 0.255634234717, 0.25698626989, 0.207151829276, 0.294658534862, 0.220094508911, 0.288328126468, 0.307407944812, 0.137751206335, 0.166709394116, 0.278957510502, 0.116018606773, 0.123327584712, 0.201267218265, 0.128418009829, 0.183998352829, 0.128537647962, 0.248918386975, 0.227124141508, 0.176123103836, 0.134100154758, 0.29936542786
0.76, 0.76, renormalized raw with zeros, 0.305753369103, 0.307370481575, 0.247765600672, 0.352428695118, 0.263245796069, 0.344857159575, 0.323556401313, 0.125216407598, 0.0358909385291, 0.0533838975155, 0.0249776967039, 0.106204999072, 0.0770327246883, 0.0491505237733, 0.110036350079, 0.119916015131, 0.220313411053, 0.201023696787, 0.210653445671, 0.0737801183535, 0.3580584121
0.76, 0.76, renormalized normalized w/o zeros, 0.250753330292, 0.259089676761, 0.201716632905, 0.277212157403, 0.202214552897, 0.285592451659, 0.31421164221, 0.144891555187, 0.197404807826, 0.325341160585, 0.134846934543, 0.132812293228, 0.213887436391, 0.134569395438, 0.18128780315, 0.122120730066, 0.231112839788, 0.209142671625, 0.166294690849, 0.14585651532, 0.268192387894
0.76, 0.76, renormalized normalized with zeros, 0.310212276646, 0.320525348118, 0.249547935647, 0.342945054257, 0.250163923056, 0.35331249447, 0.342071755192, 0.13622880204, 0.0439584633286, 0.0643978347928, 0.0300279617927, 0.118299536587, 0.0846735025361, 0.053273171338, 0.11213749799, 0.117840958408, 0.21157681009, 0.191463786074, 0.205726697956, 0.0830034103598, 0.331786505611

0.78, 0.78, arrow guide, ('core'; 1), (1; 2), (2; 3), (3; 4), (4; 5), (5; 6), (6; 7), (7; 8), (8; 9), (9; 10), (10; 11), (11; 12), (12; 13), (13; 14), (14; 15), (15; 17), (17; 18), (18; 19), (19; 20), (20; 22), (22; 23)
0.78, 0.78, closure, ('core'; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; True), (True; False), (False; True), (True; True), (True; False), (False; True)
