TransectSummary-ns3_fixed_cropped_(0-2-6)),TransectSummary-ns3_fixed_cropped_(0-3-7)),TransectSummary-ns3_fixed_cropped_(1-2-16)),TransectSummary-ns3_fixed_cropped_(1-3-17)),TransectSummary-ns3_fixed_cropped_(2-2-26)),TransectSummary-ns3_fixed_cropped_(2-3-27)),TransectSummary-ns3_fixed_cropped_(3-2-36)),TransectSummary-ns3_fixed_cropped_(3-3-37)),TransectSummary-ns3_fixed_cropped_(4-2-46)),TransectSummary-ns3_fixed_cropped_(4-3-47)),TransectSummary-ns3_fixed_cropped_(5-2-56)),TransectSummary-ns3_fixed_cropped_(5-3-57)),TransectSummary-ns3_fixed_cropped_(6-2-66)),TransectSummary-ns3_fixed_cropped_(6-3-67)),TransectSummary-ns3_fixed_cropped_(7-2-76)),TransectSummary-ns3_fixed_cropped_(7-3-77)),TransectSummary-ns3_fixed_cropped_(8-2-86)),TransectSummary-ns3_fixed_cropped_(8-3-87)),TransectSummary-ns3_fixed_cropped_(9-2-96)),TransectSummary-ns3_fixed_cropped_(9-3-97)),TransectSummary-t17_fixed_cropped_(0-2-6)),TransectSummary-t17_fixed_cropped_(0-3-7)),TransectSummary-t17_fixed_cropped_(1-2-16)),TransectSummary-t17_fixed_cropped_(1-3-17)),TransectSummary-t17_fixed_cropped_(2-2-26)),TransectSummary-t17_fixed_cropped_(2-3-27)),TransectSummary-t17_fixed_cropped_(3-2-36)),TransectSummary-t17_fixed_cropped_(3-3-37)),TransectSummary-t17_fixed_cropped_(4-2-46)),TransectSummary-t17_fixed_cropped_(4-3-47)),TransectSummary-t17_fixed_cropped_(5-2-56)),TransectSummary-t17_fixed_cropped_(5-3-57)),TransectSummary-t17_fixed_cropped_(6-2-66)),TransectSummary-t17_fixed_cropped_(6-3-67)),TransectSummary-t17_fixed_cropped_(7-2-76)),TransectSummary-t17_fixed_cropped_(7-3-77)),TransectSummary-t17_fixed_cropped_(8-2-86)),TransectSummary-t17_fixed_cropped_(8-3-87)),TransectSummary-t17_fixed_cropped_(9-2-96)),TransectSummary-t17_fixed_cropped_(9-3-97)),TransectSummary-t19_fixed_cropped_(0-2-6)),TransectSummary-t19_fixed_cropped_(0-3-7)),TransectSummary-t19_fixed_cropped_(1-2-16)),TransectSummary-t19_fixed_cropped_(1-3-17)),TransectSummary-t19_fixed_cropped_(2-2-26)),TransectSummary-t19_fixed_cropped_(2-3-27)),TransectSummary-t19_fixed_cropped_(3-2-36)),TransectSummary-t19_fixed_cropped_(3-3-37)),TransectSummary-t19_fixed_cropped_(4-2-46)),TransectSummary-t19_fixed_cropped_(4-3-47)),TransectSummary-t19_fixed_cropped_(5-2-56)),TransectSummary-t19_fixed_cropped_(5-3-57)),TransectSummary-t19_fixed_cropped_(6-2-66)),TransectSummary-t19_fixed_cropped_(6-3-67)),TransectSummary-t19_fixed_cropped_(7-2-76)),TransectSummary-t19_fixed_cropped_(7-3-77)),TransectSummary-t19_fixed_cropped_(8-2-86)),TransectSummary-t19_fixed_cropped_(8-3-87)),TransectSummary-t19_fixed_cropped_(9-2-96)),TransectSummary-t19_fixed_cropped_(9-3-97)),TransectSummary-t1_fixed_cropped_(0-2-6)),TransectSummary-t1_fixed_cropped_(0-3-7)),TransectSummary-t1_fixed_cropped_(1-2-16)),TransectSummary-t1_fixed_cropped_(1-3-17)),TransectSummary-t1_fixed_cropped_(2-2-26)),TransectSummary-t1_fixed_cropped_(2-3-27)),TransectSummary-t1_fixed_cropped_(3-2-36)),TransectSummary-t1_fixed_cropped_(3-3-37)),TransectSummary-t1_fixed_cropped_(4-2-46)),TransectSummary-t1_fixed_cropped_(4-3-47)),TransectSummary-t1_fixed_cropped_(5-2-56)),TransectSummary-t1_fixed_cropped_(5-3-57)),TransectSummary-t1_fixed_cropped_(6-2-66)),TransectSummary-t1_fixed_cropped_(6-3-67)),TransectSummary-t1_fixed_cropped_(7-2-76)),TransectSummary-t1_fixed_cropped_(7-3-77)),TransectSummary-t1_fixed_cropped_(8-2-86)),TransectSummary-t1_fixed_cropped_(8-3-87)),TransectSummary-t1_fixed_cropped_(9-2-96)),TransectSummary-t1_fixed_cropped_(9-3-97))
 2.55448624081, 1.07288422114, 2.9989909997, 2.9989909997, 2.9989909997, 2.9989909997, 2.9989909997, 2.9989909997, 2.9989909997, 2.9989909997, 3.58957970916, 1.50762347785, 3.58957970916, 1.50762347785, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.63559684311, 3.2720371588, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 4.04142225491, 3.36384771983, 0.605492589569, 3.36384771983, 0.605492589569, 3.36384771983, 0.605492589569, 3.57576449301, 2.57455043496, 5.83554907329, 1.86737570345, 5.83554907329, 1.86737570345, 5.83554907329, 1.86737570345, 5.83554907329, 1.86737570345, 5.83554907329, 1.86737570345, 3.36384771983, 0.605492589569, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902, 2.24825448528, 1.97407710902
 3.58957970916, 1.50762347785, 2.55448624081, 1.07288422114, 2.55448624081, 1.07288422114, 2.55448624081, 1.07288422114, 2.55448624081, 1.07288422114, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.63559684311, 3.2720371588, 3.63559684311, 3.2720371588, 3.77258960478, 3.01807168382, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 5.40087996086, 4.32070396869, 3.57576449301, 2.57455043496, 3.57576449301, 2.57455043496, 3.57576449301, 2.57455043496, 5.83554907329, 1.86737570345, 3.72335646464, 1.19147406869, 3.72335646464, 1.19147406869, 3.72335646464, 1.19147406869, 3.72335646464, 1.19147406869, 3.72335646464, 1.19147406869, 3.57576449301, 2.57455043496, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941, 4.5986802345, 4.37435436941
 3.2269836699, 3.2269836699, 3.58957970916, 1.50762347785, 3.58957970916, 1.50762347785, 3.58957970916, 1.50762347785, 3.58957970916, 1.50762347785, 3.63559684311, 3.2720371588, 3.63559684311, 3.2720371588, 3.77258960478, 3.01807168382, 3.77258960478, 3.01807168382, 3.00906229659, 1.38416865643, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 3.65070054344, 2.92056043475, 5.83554907329, 1.86737570345, 5.83554907329, 1.86737570345, 5.83554907329, 1.86737570345, 3.72335646464, 1.19147406869, 5.33485495847, 2.66742747924, 5.33485495847, 2.66742747924, 5.33485495847, 2.66742747924, 5.33485495847, 2.66742747924, 5.33485495847, 2.66742747924, 5.83554907329, 1.86737570345, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341, 6.72980250341
 3.63559684311, 3.2720371588, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.2269836699, 3.77258960478, 3.01807168382, 3.77258960478, 3.01807168382, 3.00906229659, 1.38416865643, 3.00906229659, 1.38416865643, 3.42706817735, 1.57645136158, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 4.49583785441, 3.72335646464, 1.19147406869, 3.72335646464, 1.19147406869, 3.72335646464, 1.19147406869, 5.33485495847, 2.66742747924, 4.99822975928, 1.09961054704, 4.99822975928, 1.09961054704, 4.99822975928, 1.09961054704, 4.99822975928, 1.09961054704, 4.99822975928, 1.09961054704, 3.72335646464, 1.19147406869, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347, 10.6199641347
 3.77258960478, 3.01807168382, 3.63559684311, 3.2720371588, 3.63559684311, 3.2720371588, 3.63559684311, 3.2720371588, 3.63559684311, 3.2720371588, 3.00906229659, 1.38416865643, 3.00906229659, 1.38416865643, 3.42706817735, 1.57645136158, 3.42706817735, 1.57645136158, 2.98162799358, 1.55044655666, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 4.76763599276, 5.33485495847, 2.66742747924, 5.33485495847, 2.66742747924, 5.33485495847, 2.66742747924, 4.99822975928, 1.09961054704, 4.83323762836, 1.06331227824, 4.83323762836, 1.06331227824, 4.83323762836, 1.06331227824, 4.83323762836, 1.06331227824, 4.83323762836, 1.06331227824, 5.33485495847, 2.66742747924, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206, 4.13418910206
 3.00906229659, 1.38416865643, 3.77258960478, 3.01807168382, 3.77258960478, 3.01807168382, 3.77258960478, 3.01807168382, 3.77258960478, 3.01807168382, 3.42706817735, 1.57645136158, 3.42706817735, 1.57645136158, 2.98162799358, 1.55044655666, 2.98162799358, 1.55044655666, 5.18534191267, 2.69637779459, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 5.13026468905, 1.53907940672, 4.99822975928, 1.09961054704, 3.72682525706, 2.90692370051, 3.72682525706, 2.90692370051, 4.83323762836, 1.06331227824, 7.21714879829, 5.34069011073, 7.21714879829, 5.34069011073, 7.21714879829, 5.34069011073, 7.21714879829, 5.34069011073, 7.21714879829, 5.34069011073, 3.72682525706, 2.90692370051, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353, 6.71844905043, 5.57139677353
 3.42706817735, 1.57645136158, 2.52084233795, 0.857086394904, 2.52084233795, 0.857086394904, 2.52084233795, 0.857086394904, 2.52084233795, 0.857086394904, 2.98162799358, 1.55044655666, 2.98162799358, 1.55044655666, 5.18534191267, 2.69637779459, 5.18534191267, 2.69637779459, 2.48461601148, 2.48461601148, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 5.26870612117, 1.58061183635, 4.83323762836, 1.06331227824, 7.21714879829, 5.34069011073, 7.21714879829, 5.34069011073, 7.21714879829, 5.34069011073, 6.58524564965, 4.87308178074, 6.58524564965, 4.87308178074, 6.58524564965, 4.87308178074, 6.58524564965, 4.87308178074, 6.58524564965, 4.87308178074, 3.47196123931, 0.90270992222, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735, 3.15516005763, 2.23169857735
 2.98162799358, 1.55044655666, 2.68843540923, 1.29044899643, 2.68843540923, 1.29044899643, 2.68843540923, 1.29044899643, 2.68843540923, 1.29044899643, 5.18534191267, 2.69637779459, 5.18534191267, 2.69637779459, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 4.01468592638, 4.01468592638, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 4.66155081084, 1.02554117838, 7.21714879829, 5.34069011073, 6.58524564965, 4.87308178074, 6.58524564965, 4.87308178074, 6.58524564965, 4.87308178074, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251, 2.33470743011, 1.59443434251
 5.18534191267, 2.69637779459, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 2.48461601148, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 3.05392739176, 3.05392739176, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 4.85808079897, 1.06877777577, 6.58524564965, 4.87308178074, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 5.10651970169, 7.99536626786, 4.31749778465, 7.99536626786, 4.31749778465, 7.99536626786, 4.31749778465, 7.99536626786, 4.31749778465, 7.99536626786, 4.31749778465, 3.88810478214, 1.78852819978, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657, 3.26946087177, 2.23280254657
 2.48461601148, 2.48461601148, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 4.01468592638, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.23790041676, 3.23790041676, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 3.8664265419, 2.62917004849, 5.10651970169, 5.10651970169, 3.88810478214, 1.78852819978, 3.88810478214, 1.78852819978, 3.88810478214, 1.78852819978, 15.7629557125, 8.51199608476, 15.7629557125, 8.51199608476, 15.7629557125, 8.51199608476, 15.7629557125, 8.51199608476, 15.7629557125, 8.51199608476, 8.67981214318, 8.67981214318, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912, 3.80132442871, 2.59602643912
 4.01468592638, 4.01468592638, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.05392739176, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 2.56375459322, 2.56375459322, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 11.9333672065, 3.1026754737, 3.88810478214, 1.78852819978, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318, 8.67981214318,,, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652, 3.80499454731, 2.50572811652
 3.05392739176, 3.05392739176, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 3.23790041676, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 4.05567499862, 4.05567499862, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 5.16098843088, 1.34185699203, 8.67981214318, 8.67981214318,,,,,,,,,,,,,,,,,,, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742, 3.6826465246, 2.42515746742
 3.23790041676, 3.23790041676, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 2.56375459322, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 2.10621931212, 0.968860883573, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242, 5.45209702958, 2.28988075242,,,,,,,,,,,,,,,,,,,,, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532, 3.7841020081, 3.50721649532
 2.56375459322, 2.56375459322, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 4.05567499862, 2.10621931212, 0.968860883573, 7.29318800749, 3.79245776389, 3.26916180054, 1.50381442825, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058, 4.40923405273, 2.55735575058,,,,,,,,,,,,,,,,,,,,, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463, 5.24531324463
 4.05567499862, 4.05567499862, 7.29318800749, 3.79245776389, 7.29318800749, 3.79245776389, 7.29318800749, 3.79245776389, 7.29318800749, 3.79245776389, 7.29318800749, 3.79245776389, 7.29318800749, 3.79245776389, 3.26916180054, 1.50381442825, 3.7999677403, 2.35597999899, 3.7999677403, 2.35597999899, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037, 5.36494288037,,,,,,,,,,,,,,,,,,,,, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657, 4.04753722869, 3.06033302657
 7.29318800749, 3.79245776389, 3.7999677403, 2.35597999899, 3.7999677403, 2.35597999899, 3.7999677403, 2.35597999899, 3.7999677403, 2.35597999899, 3.7999677403, 2.35597999899, 3.7999677403, 2.35597999899, 1.97761353342, 0.553731789358, 3.48541861906, 3.20658512953, 3.48541861906, 3.20658512953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783, 3.06896576404, 1.87132058783
 3.7999677403, 2.35597999899, 3.48541861906, 3.20658512953, 3.48541861906, 3.20658512953, 3.48541861906, 3.20658512953, 3.48541861906, 3.20658512953, 3.48541861906, 3.20658512953, 3.48541861906, 3.20658512953, 2.43882149714, 0.731646449142, 3.65444717074, 2.48502407611, 3.65444717074, 2.48502407611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562, 3.46678095402, 2.11389082562
 3.48541861906, 3.20658512953, 3.65444717074, 2.48502407611, 3.65444717074, 2.48502407611, 3.65444717074, 2.48502407611, 3.65444717074, 2.48502407611, 3.65444717074, 2.48502407611, 3.65444717074, 2.48502407611, 3.48541861906, 3.20658512953, 4.05518963746, 1.05434930574, 3.06006686102, 1.10162406997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783, 3.57457442618, 1.56932535783
 3.65444717074, 2.48502407611, 4.05518963746, 1.05434930574, 4.05518963746, 1.05434930574, 4.05518963746, 1.05434930574, 4.05518963746, 1.05434930574, 4.05518963746, 1.05434930574, 4.05518963746, 1.05434930574, 3.65444717074, 2.48502407611, 2.77492658296, 0.554985316591, 3.95504767544, 3.40134100087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674, 3.00478676861, 1.24588719674
 4.05518963746, 1.05434930574, 2.77492658296, 0.554985316591, 2.77492658296, 0.554985316591, 2.77492658296, 0.554985316591, 2.77492658296, 0.554985316591, 2.77492658296, 0.554985316591, 2.77492658296, 0.554985316591, 3.06006686102, 1.10162406997, 3.95504767544, 3.40134100087, 3.98488291798, 3.7457899429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852, 1.47602934655, 0.648012883852
 2.77492658296, 0.554985316591, 3.95504767544, 3.40134100087, 3.95504767544, 3.40134100087, 3.95504767544, 3.40134100087, 3.95504767544, 3.40134100087, 3.95504767544, 3.40134100087, 3.95504767544, 3.40134100087, 3.95504767544, 3.40134100087, 3.98488291798, 3.7457899429, 3.5196197741, 2.53412623736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989, 4.53958771128, 2.21443302989
 3.95504767544, 3.40134100087, 3.98488291798, 3.7457899429, 3.98488291798, 3.7457899429, 3.98488291798, 3.7457899429, 3.98488291798, 3.7457899429, 3.98488291798, 3.7457899429, 3.98488291798, 3.7457899429, 3.98488291798, 3.7457899429, 3.5196197741, 2.53412623736, 4.14862243001, 1.9913387664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496, 4.27379281918, 2.08477698496
